date,GDP,平均每人所得,景氣指標,season,holiday,max_temp,min_temp,mean_temp,Max_SthPres,Min_StnPres,Min_RH,Mean_StnPres,Mean_RH,Mean_Precp,Mean_WD,Mean_WDGust,Mean_WS,Mean_WSGust,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量,Mean_WS_log
2018/09/11,4597982,164958,22,0.75,0.0,0.9342105263157890,0.8884615384615390,0.8967707410070740,0.013769883906302600,0.9954902247574470,0.3246753246753250,0.6421940991526380,0.029582872235119200,0.004398546567221270,0.0030022505825427300,0.0014908658592249000,0.1938958707360860,0.2888104838709680,0.8506620890164360,0.5692630437552390,0.7223881224993520,0.1073381955637410,0.9582758222012090,0.2839572809665520
2018/09/12,4597982,164958,22,0.75,0.0,0.8552631578947370,0.9115384615384620,0.8994364265765840,0.014739594040549400,0.9960508995173320,0.49350649350649400,0.6439343136377630,0.032063731030091100,0.036335819468349600,0.0029093974717424400,0.0017583619051662800,0.1956912028725310,0.2263104838709680,0.8525198599615940,0.5708994517327810,0.7270360649591000,0.1095917395894890,0.969334468108967,0.2862540428543610
2018/09/13,4597982,164958,22,0.75,0.0,0.9052631578947370,0.9038461538461540,0.9206916734953250,0.014933536067398700,0.9961484081712250,0.4285714285714290,0.643888916738151,0.027630617478804300,0.0,0.002536511169639690,0.001508380481280580,0.2441651705565530,0.2701612903225810,0.8533690707508870,0.5916351741001510,0.7249499491709750,0.11079257796581200,0.9672276412891970,0.34641447698646500
2018/09/14,4597982,164958,22,0.75,0.0,0.9078947368421050,0.9,0.9281468970015220,0.01503050708082340,0.9952220759592410,0.37662337662337700,0.6418082255059370,0.02550145937887510,0.0007649646203863070,0.0020973012169653000,0.0011373889413737800,0.43985637342908400,0.4858870967741940,0.8597843454678890,0.5782985223156400,0.7203207478445940,0.1110180486753110,0.9576420513760510,0.5589545444952060
2018/09/15,4597982,164958,22,0.75,1.0,0.8473684210526320,0.9384615384615390,0.8959880930481460,0.01338199985260400,0.9937350689873730,0.5714285714285720,0.483259553611209,0.024341057684452800,0.06731688659399500,0.000626390033176564,0.0005588756674132500,0.48294434470377000,0.5282258064516130,0.751025006649642,0.5660247806646320,0.6817287176307990,0.08546330219907790,0.6926147237896280,0.6004168186348030
2018/09/16,4597982,164958,22,0.75,1.0,0.9210526315789470,0.9153846153846160,0.9233239125708640,0.016485072282193400,0.9942957437472580,0.5454545454545460,0.6406219328397620,0.571850588194141,0.034423407917383800,0.059529161035297500,0.028711773010498200,0.4518567513937450,0.5382504480286740,0.6802695920024560,0.45801817278100000,0.6692881401903460,0.0800362451024035,0.5460146952553520,0.5706700650412870
2018/09/17,4597982,164958,22,0.75,0.0,0.9736842105263160,0.9153846153846160,0.9396792481228150,0.018909347617810000,0.9968309687484760,0.4415584415584420,0.7246651334476770,0.3435315513536620,0.007267163893669920,0.0016684082766020500,0.012842994681923800,0.17055655296229800,0.23798280984719900,0.8641040539008430,0.5509333689854350,0.7274157331377650,0.11351795899402200,0.9581803698020320,0.25362595357376100
2018/09/18,4597982,164958,22,0.75,0.0,0.9342105263157890,0.9269230769230770,0.9273910062377710,0.019006318631234700,0.9969528545658430,0.48051948051948100,0.6507514147294910,0.029022678313674000,0.004016064257028110,0.0021076182292764400,0.001957922447376520,0.2782764811490130,0.31250000000000000,0.8631044880607510,0.5944923171120890,0.7285185722077370,0.11530059242547800,0.9812811361631180,0.38674599368867200
2018/09/19,4597982,164958,22,0.75,0.0,0.8973684210526320,0.8884615384615390,0.9147214743214540,0.017745695456714000,0.9967334600945830,0.48051948051948100,0.5717910740044430,0.023740849911475700,0.021801491681009800,0.002907923612840850,0.0016543356650779700,0.18132854578097000,0.19002016129032300,0.8663018309747010,0.6006265240208330,0.7237415202215340,0.11329803681785300,0.9807769145547890,0.26773559229398400
2018/09/20,4597982,164958,22,0.75,0.0,0.9131578947368420,0.8692307692307690,0.9093600013378590,0.01570930417479600,0.9964896884598510,0.4545454545454550,0.7222969285179200,0.2581019783332580,0.0,0.004428945999283710,0.06684747417920110,0.20287253141831200,0.2056186332767400,0.8573935888133250,0.5966144633594650,0.7224011791720320,0.11395602034453000,0.9781232126115170,0.2953904448722400
