date,season,holiday,max_temp,min_temp,mean_temp,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量
2021-06-07,2,0,32.2,22.5,26.583229166666666,819672.4058,685323.1519,1735540.297,832662.0197,837934.9613
2021-06-08,2,0,34.9,22.9,28.133541666666662,841157.764,683701.7097,1763065.567,869300.8051,875042.9085
2021-06-09,2,0,33.6,23.5,28.36385416666667,843378.373,708674.7507,1761659.677,876563.1571,883768.0131
2021-06-10,2,0,34.9,23.6,28.904479166666665,844574.9532,692661.1959,1758937.044,882525.0741,879744.381
2021-06-11,2,0,35.4,23.2,29.451145833333335,839345.018,681462.2008,1761092.867,892654.6706,870863.7975
2021-06-12,2,1,34.8,23.4,29.160625000000003,736125.7471,643466.6528,1717692.169,696793.2502,649209.5198
2021-06-13,2,1,35.1,24.1,29.320833333333336,676705.6826,597222.3087,1684786.521,666481.3514,493659.4123
2021-06-14,2,0,35.3,24.3,29.89395833333333,676462.9257,573280.2347,1682518.78,702513.8297,521842.0112
2021-06-15,2,0,35.1,24.9,30.013020833333332,832263.806,671177.7438,1776187.335,934172.0828,872757.6372
2021-06-16,2,0,35.7,25.3,29.66385416666666,848315.9459,682309.6878,1772705.438,924745.2604,881872.9403
2021-06-17,2,0,37.4,24.2,30.151666666666664,849877.3661,676799.4398,1795214.591,939161.3062,892202.8263
2021-06-18,2,0,37.1,25.7,30.577395833333334,841718.621,711858.0839,1785109.581,935828.5065,885389.1555
2021-06-19,2,1,37.0,25.3,30.160833333333336,757969.2924,676835.2178,1729271.328,715227.1477,669672.4078
2021-06-20,2,1,36.4,24.4,29.500729166666666,692285.3095,559259.8126,1679775.496,688643.1454,510349.6181
2021-06-21,2,0,35.5,24.1,28.6253125,826777.5296,637094.6218,1764063.993,917542.0657,861809.6892
2021-06-22,2,0,33.1,23.9,26.492708333333336,834707.2272,667966.8699,1756421.408,907443.2551,880389.623
2021-06-23,2,0,31.4,22.7,25.828229166666667,827581.612,696718.4207,1741446.608,857995.1629,862016.3649
2021-06-24,2,0,31.8,23.1,26.173125,828429.9132,699718.2729,1745696.241,856307.0325,863731.4094
2021-06-25,2,0,32.1,23.5,26.683437499999997,835402.024,660947.7469,1753973.529,850303.0681,851671.4249
2021-06-26,2,1,33.7,24.0,28.039375,746923.6815,649760.2957,1696485.615,676575.9497,634003.7958
2021-06-27,2,1,35.3,24.3,28.616354166666667,693283.8019,573637.0848,1666058.801,664688.1231,499275.3752
2021-06-28,2,0,34.6,24.0,28.145416666666666,818570.9526,631081.1918,1758791.229,881868.2191,842991.0432
2021-06-29,2,0,34.8,23.8,28.492291666666667,838906.8042,645125.6609,1764763.551,894938.2293,855524.43
2021-06-30,2,0,35.2,24.0,29.461770833333333,840570.977,645552.1649,1775909.631,917088.6684,867307.0464
2021-07-01,2,0,35.9,24.0,29.79375,837635.046,607410.1308,1781591.575,929405.9472,885283.6225
2021-07-02,2,0,35.5,25.3,29.922499999999996,831172.029,642557.3317,1788345.483,933419.6506,880008.7439
2021-07-03,2,1,35.9,25.1,29.879895833333336,732680.5849,624137.2978,1728090.724,717848.4273,655259.0835
2021-07-04,2,1,36.4,25.6,29.655833333333334,669654.0919,532533.1616,1689211.074,693472.9267,513394.6486
2021-07-05,2,0,35.6,24.5,29.8859375,819768.0863,629349.2919,1787146.501,935201.6332,880921.463
2021-07-06,2,0,37.5,25.1,29.448229166666664,849113.289,634812.6558,1793295.957,945420.5397,914564.2024
2021-07-07,2,0,35.8,25.6,29.65958333333333,849057.624,671916.7029,1804340.847,945074.1154,912852.6144
2021-07-08,2,0,35.4,25.3,29.95854166666667,856108.074,661283.8368,1800714.314,945676.5002,909749.7445
2021-07-09,2,0,36.4,25.1,30.22427083333333,846994.832,679186.6308,1794859.732,932485.2403,887944.535
2021-07-10,2,1,35.8,25.2,30.103125,745014.3246,645291.5059,1741430.894,727741.3749,660402.1934
2021-07-11,2,1,36.3,24.9,29.662708333333335,688441.3268,582365.4558,1709442.254,704079.1324,512118.2269
2021-07-12,2,0,34.9,24.8,29.657291666666662,836664.6808,652783.8489,1812516.307,962860.766,889210.8215
2021-07-13,2,0,35.7,24.0,29.137083333333333,846811.258,685969.6458,1811846.807,963423.2184,906121.9679
2021-07-14,2,0,35.0,23.5,29.425937499999996,851831.3701,670855.2697,1793140.149,950852.9692,902102.9564
2021-07-15,2,0,35.6,24.5,29.157083333333333,845551.249,660822.2448,1798416.079,952233.1629,905548.8137
2021-07-16,2,0,35.9,23.6,28.974791666666665,841341.338,659593.2309,1792554.884,928440.5629,887031.8594
2021-07-17,2,1,36.0,23.6,29.32916666666667,746868.3659,641126.4069,1732321.387,726842.0048,653166.2758
2021-07-18,2,1,34.8,24.4,29.574895833333336,690136.4169,577173.4305,1691482.85,705251.5464,513457.1096
2021-07-19,2,0,36.5,25.0,29.743125000000003,852985.3991,674193.0018,1806885.758,967819.9753,884932.8689
2021-07-20,2,0,36.0,24.9,29.213437499999998,854321.885,685078.8019,1807634.898,961064.9699,898409.2794
2021-07-21,2,0,34.8,24.7,28.819687499999997,854935.804,662352.6628,1801512.585,945387.0014,895697.6753
2021-07-22,2,0,32.5,24.7,27.996250000000003,847829.827,664813.5398,1807586.378,938175.5801,893212.9254
2021-07-23,2,0,31.9,24.7,28.02833333333333,849999.985,671823.8989,1802296.792,911486.3734,869093.9705
2021-07-24,2,1,33.1,23.7,28.181354166666665,734067.4196,614813.9827,1717853.048,695985.4886,628251.8099
2021-07-25,2,1,37.6,25.3,30.271250000000002,675860.9038,549615.8827,1710597.325,709964.8873,499753.2682
2021-07-26,2,0,37.8,25.6,30.353333333333335,830192.4562,631493.2708,1821813.496,968294.0214,875353.0054
2021-07-27,2,0,37.7,25.4,30.571875,848460.9429,640803.1527,1828603.231,988184.3919,891210.7207
2021-07-28,2,0,37.3,25.8,30.19291666666667,845005.591,626352.0418,1825751.192,1006386.836,894821.9909
2021-07-29,2,0,35.8,25.5,29.389166666666664,839049.0181,629932.2686,1818803.08,995276.84,897798.6529
2021-07-30,2,0,35.6,24.6,28.675208333333337,831223.8481,648727.3968,1798629.253,971680.0595,879859.6495
2021-07-31,2,1,34.0,23.8,27.15385416666666,728879.7479,589939.5427,1713054.457,743923.5166,626945.4342
2021-08-01,2,1,31.6,23.9,27.11354166666667,668235.7476,526569.7117,1675709.53,698088.7622,487686.371
2021-08-02,2,0,33.4,24.0,26.880208333333336,809438.3777,654415.1977,1765722.972,938923.748,849743.0042
2021-08-03,2,0,32.8,24.7,27.64239583333333,828230.6981,645080.1509,1800846.107,952337.285,897034.8101
2021-08-04,2,0,34.0,24.7,27.83489583333333,835976.369,670555.65,1796572.739,957472.1995,885183.8979
2021-08-05,2,0,33.7,24.2,27.111562499999998,832708.6362,697766.6387,1784283.511,951011.4411,881795.919
2021-08-06,2,0,29.4,23.8,26.449375000000003,814808.53,673824.8459,1771043.112,906690.882,847577.3508
2021-08-07,2,1,28.9,23.5,25.861562499999998,721794.6585,614806.5368,1707609.142,700127.9058,577294.2713
2021-08-08,2,1,34.0,23.8,28.149062500000003,655529.2847,548034.5586,1705732.045,716797.6709,469219.492
2021-08-09,2,0,34.3,24.8,28.311979166666667,798985.1247,636203.7327,1789161.963,962283.4039,844382.6174
2021-08-10,2,0,34.3,23.8,28.110000000000003,827325.5082,677880.2638,1801801.713,978772.1345,882668.7854
2021-08-11,2,0,34.0,23.2,28.475312499999994,830823.788,649742.2818,1806979.019,970738.5771,887448.1255
2021-08-12,2,0,34.8,24.0,28.906145833333333,830822.973,666365.2829,1804778.736,976732.6223,868354.2334
2021-08-13,2,0,35.2,24.6,28.3046875,823205.08,661568.3129,1797677.186,970059.1364,849151.2324
2021-08-14,2,1,34.4,23.9,27.97177083333333,726545.2626,636864.6848,1727893.207,757749.5303,634615.1177
2021-08-15,2,1,33.9,24.0,28.899166666666666,675966.8668,590664.0265,1691984.718,733283.7932,498810.0965
2021-08-16,2,0,34.1,25.3,29.522708333333334,823932.7429,665608.1548,1801496.076,999432.71,852534.9832
2021-08-17,2,0,35.1,25.2,29.545416666666664,836817.7191,682990.9977,1802236.075,1006465.204,883006.9674
2021-08-18,2,0,34.3,23.9,28.41447916666666,847207.206,683857.9518,1803121.504,1000901.344,888654.641
2021-08-19,2,0,34.2,22.3,27.991041666666668,843983.771,679061.0928,1799421.631,5013239.936,888049.7929
2021-08-20,2,0,34.0,23.1,28.67625,832165.3371,679524.3389,1802498.202,9883332.54,865973.2443
2021-08-21,2,1,34.2,23.9,28.953854166666666,738970.1559,635350.8966,1732840.355,772773.747,642494.4858
2021-08-22,2,1,34.3,24.4,29.042916666666663,671808.1258,552778.8766,1689256.632,741266.8529,499581.4094
2021-08-23,2,0,34.6,25.0,29.5984375,819154.7743,639626.2318,1795200.49,1005370.017,866614.4719
2021-08-24,2,0,34.7,24.9,29.073645833333337,824244.6231,651079.1258,1808924.678,1021124.048,894867.4994
2021-08-25,2,0,35.4,23.8,28.755520833333332,833964.3312,645320.8888,1818102.629,1028481.913,897423.2314
2021-08-26,2,0,35.0,22.5,28.8453125,828077.5462,649126.1318,1806240.862,1017685.952,892217.6584
2021-08-27,2,0,36.0,23.2,29.241250000000008,821139.125,670986.2598,1807604.409,1001077.722,868404.9122
2021-08-28,2,1,36.6,24.1,29.603229166666658,737210.6616,637659.8328,1741638.55,787768.2854,635729.6448
2021-08-29,2,1,35.0,24.8,29.769583333333333,676991.8859,567306.3537,1704260.459,766600.0365,505514.402
2021-08-30,2,0,35.1,25.0,28.774687500000006,825253.8179,663267.3669,1803607.319,1030430.612,877392.0874
2021-08-31,2,0,35.5,24.7,29.12864583333333,837645.9659,636146.8938,1807519.123,1031874.223,887560.065
2021-09-01,3,0,35.4,24.5,29.37583333333334,825924.2861,585454.7128,1679329.535,1070854.883,888703.5978
2021-09-02,3,0,34.2,24.9,29.064791666666668,834375.4959,619426.3248,1678022.972,1073374.434,893161.554
2021-09-03,3,0,34.8,24.1,28.550833333333333,825027.0211,614561.6579,1672972.808,1039414.852,870643.7742
2021-09-04,3,1,33.9,23.3,28.014062499999994,730041.9138,575882.5317,1600768.453,789123.7252,635733.5599
2021-09-05,3,1,35.3,23.3,28.777812500000003,666338.0918,510055.8135,1575966.351,761955.4502,493831.7488
2021-09-06,3,0,35.4,24.2,29.194687499999997,807575.189,614253.2367,1677469.024,1068822.433,869802.038
2021-09-07,3,0,35.1,24.0,29.644479166666667,803635.9349,671828.3777,1685043.49,1077883.464,885716.9064
2021-09-08,3,0,35.1,25.0,29.691562499999996,834991.884,698449.5528,1671355.458,1082647.387,888125.0044
2021-09-09,3,0,35.6,23.8,29.856979166666672,833996.705,689682.1673,1680405.268,1064855.786,884925.6724
2021-09-10,3,0,36.1,24.6,30.242499999999996,834064.9651,674672.7968,1685739.195,1082980.95,868658.4715
2021-09-11,3,1,35.4,24.0,29.26447916666667,807531.918,706477.7248,1646821.05,1005511.304,767203.6565
2021-09-12,3,1,32.1,24.0,27.10708333333333,707643.5578,591188.1217,1578419.7,669843.0541,519870.3571
2021-09-13,3,0,34.6,24.5,28.84135416666667,826235.4435,678875.3478,1670300.661,1051663.198,856881.4957
2021-09-14,3,0,35.1,24.9,29.5928125,839680.107,652957.3367,1690827.828,1076244.932,880474.009
2021-09-15,3,0,35.3,24.9,29.02447916666667,838969.8131,632135.9387,1690316.306,1080209.78,889478.8643
2021-09-16,3,0,34.5,23.7,28.50802083333333,823433.7029,643749.1688,1679691.503,1060651.545,879613.0768
2021-09-17,3,0,33.9,24.2,28.673125000000006,821223.544,655850.1799,1676450.815,1067031.463,862269.2644
2021-09-18,3,1,35.0,24.2,29.21979166666667,728522.3027,627249.8898,1611498.151,803261.555,621482.4893
2021-09-19,3,1,36.4,24.1,29.535208333333337,654754.2338,560100.1376,1572522.073,761502.912,485478.9736
2021-09-20,3,0,35.7,25.0,29.874166666666667,627511.9037,541874.2106,1573627.903,787964.5875,496328.6999
2021-09-21,3,0,34.9,24.9,29.124687500000004,641252.9729,532746.5316,1570714.977,774864.3359,463594.2737
2021-09-22,3,0,35.7,23.6,29.18927083333333,802156.058,644404.2186,1667320.42,1096424.098,856444.2946
2021-09-23,3,0,35.9,23.7,29.288645833333334,820274.282,654631.6679,1685807.86,1089718.159,876067.1987
2021-09-24,3,0,35.7,24.2,28.898958333333333,827184.7209,654037.1486,1675200.863,1088260.178,868058.9602
2021-09-25,3,1,34.4,24.4,28.63489583333333,739179.2361,637544.0957,1606880.362,806993.9571,646413.1416
2021-09-26,3,1,34.2,22.6,28.547916666666662,676540.032,576930.7547,1567861.254,773253.1407,501203.798
2021-09-27,3,0,34.5,23.6,28.674895833333334,819117.2503,665966.4099,1670339.376,1080668.703,863249.6904
2021-09-28,3,0,33.7,23.4,28.509166666666665,832176.6891,656432.5058,1656525.961,1070773.121,876356.8339
2021-09-29,3,0,34.0,21.5,28.325104166666666,834019.7862,666401.6449,1657972.605,1056400.045,870220.0322
2021-09-30,3,0,33.7,21.7,28.608645833333338,832460.662,653422.3527,1678370.073,1073076.401,872395.3296
2021-10-01,3,0,33.7,23.7,28.481041666666663,838650.8169,632677.1319,1799321.125,1068996.938,878771.9803
2021-10-02,3,1,34.6,23.5,28.37375,749042.598,584979.2047,1749288.181,852919.2039,655310.9389
2021-10-03,3,1,35.9,22.4,28.871249999999996,695295.6147,513754.7717,1692133.347,771558.3158,502984.7061
2021-10-04,3,0,35.4,23.7,29.20802083333333,834898.4213,619779.4736,1799193.802,1091911.93,883835.4164
2021-10-05,3,0,36.8,22.8,28.941041666666667,850971.5378,671518.3337,1786851.906,1077514.76,894425.6593
2021-10-06,3,0,37.6,22.6,28.962916666666665,850148.1089,670159.2868,1835607.167,1090948.347,896985.9754
2021-10-07,3,0,35.6,22.9,28.989375000000003,839542.531,681964.3628,1847530.934,1091226.415,901418.1767
2021-10-08,3,0,34.4,24.1,29.16395833333333,851561.2839,694830.2947,1846496.461,1085302.251,884478.1222
2021-10-09,3,1,35.9,24.3,29.00322916666667,760935.219,638516.2178,1785862.237,817137.3137,641059.0753
2021-10-10,3,1,35.9,23.0,29.182395833333334,705865.2548,556061.8087,1730854.104,772171.7916,500218.4919
2021-10-11,3,0,33.9,23.3,27.366354166666675,687066.6477,555169.1527,1745469.515,796570.9479,546129.0717
2021-10-12,3,0,34.7,23.5,27.583645833333332,848324.7841,669957.1587,1838071.904,1077326.334,875245.9564
2021-10-13,3,0,30.7,23.9,26.732187500000002,851104.4489,687759.5148,1831087.125,1045367.969,888536.1327
2021-10-14,3,0,30.3,22.9,26.6675,852069.2959,694917.9627,1839678.939,1028698.168,881321.4664
2021-10-15,3,0,34.9,22.6,27.9109375,854533.6557,684313.3519,1838955.286,1050274.553,863899.6948
2021-10-16,3,1,34.6,21.3,27.406770833333336,760774.9639,655959.0688,1779643.337,812643.8155,653734.7068
2021-10-17,3,1,31.4,19.5,23.48260416666667,693314.6604,570003.5106,1702315.392,702901.5799,496578.7728
2021-10-18,3,0,30.0,18.6,23.53708333333333,826583.6858,640664.3598,1764658.394,905670.7738,815841.5359
2021-10-19,3,0,30.1,20.6,24.479687499999997,841044.1247,687026.9238,1780284.424,925576.5562,836195.898
2021-10-20,3,0,30.9,21.5,24.907916666666665,841992.688,676705.4798,1794456.827,936405.7465,849749.1623
2021-10-21,3,0,32.2,18.8,23.810624999999998,847254.3651,641251.3397,1785462.733,929761.1428,845487.5343
2021-10-22,3,0,30.2,17.9,21.3971875,824984.7699,662409.3527,1747015.206,863682.6882,813042.2213
2021-10-23,3,1,30.0,18.0,22.235416666666662,748339.2109,646922.6536,1696404.449,693842.5292,613123.6025
2021-10-24,3,1,30.3,18.4,22.2828125,691492.539,569895.7625,1666169.799,683204.9037,482257.8089
2021-10-25,3,0,30.6,19.2,23.0928125,818905.2807,635151.5948,1764076.596,861634.7328,806699.7064
2021-10-26,3,0,31.3,19.0,24.682395833333338,835100.9809,665404.8319,1786901.678,891305.1942,842607.9776
2021-10-27,3,0,31.1,19.4,24.379583333333326,845152.482,646510.5848,1779477.946,893480.4933,847965.8198
2021-10-28,3,0,29.5,19.8,23.980729166666666,837073.0639,636033.8948,1765766.562,892008.6912,840347.0689
2021-10-29,3,0,29.6,18.9,23.02895833333333,826658.9689,655826.7508,1752383.055,865873.0591,807726.9954
2021-10-30,3,1,29.2,20.0,23.323125000000005,769954.7665,610115.6745,1696934.476,701605.4858,597291.2699
2021-10-31,3,1,29.8,19.6,23.962291666666665,713288.3847,533011.6026,1677063.133,692607.2258,474684.9038
2021-11-01,3,0,30.2,20.0,24.048854166666665,843121.9291,602624.6928,1771501.094,879672.852,818523.2622
2021-11-02,3,0,30.4,19.4,23.645208333333336,846321.8874,632992.4029,1770654.146,876993.8029,840268.314
2021-11-03,3,0,30.0,20.1,24.08041666666667,847227.581,651571.3408,1776885.801,887282.0382,836209.9124
2021-11-04,3,0,30.8,20.3,24.382708333333333,852241.177,638068.9567,1787281.945,893376.1817,844497.4531
2021-11-05,3,0,31.9,19.8,25.234166666666667,849768.6009,675423.0637,1805720.529,933849.0245,843776.8007
2021-11-06,3,1,33.1,21.4,25.908541666666668,791830.3258,634440.6988,1746823.85,764427.6203,634270.8318
2021-11-07,3,1,32.0,20.7,25.47052083333333,725192.0536,568583.3455,1704649.903,727975.7826,495361.1485
2021-11-08,3,0,31.0,15.2,21.359479166666667,819843.3371,653642.2879,1769479.728,875787.5823,804394.8879
2021-11-09,3,0,27.1,14.6,18.483645833333334,813448.6769,660823.3318,1701220.404,788249.2454,792147.0674
2021-11-10,3,0,26.1,12.4,18.694583333333334,814710.1109,660857.9048,1697144.023,776294.2642,787919.8343
2021-11-11,3,0,27.4,10.9,19.669583333333335,850702.629,638909.7667,1716213.223,787266.1116,786087.1954
2021-11-12,3,0,28.3,15.0,20.14229166666667,818040.9529,677657.0868,1721069.569,784023.7704,782727.8053
2021-11-13,3,1,28.4,16.0,19.29270833333333,779383.5748,616286.7547,1677050.761,657613.4826,593091.6643
2021-11-14,3,1,27.2,16.1,19.91875,664602.9726,537444.5565,1640034.18,643203.2507,472593.978
2021-11-15,3,0,28.8,16.6,22.011770833333333,814140.604,613281.2888,1738977.981,797672.4245,787297.8709
2021-11-16,3,0,29.9,17.6,23.347083333333337,827295.2121,660601.0517,1765416.782,840616.0747,827844.6599
2021-11-17,3,0,29.7,19.0,23.37635416666667,830126.44,626588.1029,1776476.121,848830.0522,838403.6893
2021-11-18,3,0,30.5,18.8,21.922291666666663,817352.9909,646123.5988,1758992.694,839078.1229,823671.9926
2021-11-19,3,0,29.3,18.7,22.93208333333333,821529.943,692625.6258,1781289.081,857835.5164,809308.1984
2021-11-20,3,1,29.6,18.7,23.207604166666663,735980.9079,646330.5157,1710726.314,707425.6312,621185.1173
2021-11-21,3,1,29.8,18.4,24.04104166666667,681488.2898,558153.9616,1690685.794,699496.8566,492295.553
2021-11-22,3,0,29.4,13.8,19.982291666666665,812396.905,634714.7058,1740130.107,822494.5029,793986.5038
2021-11-23,3,0,25.1,13.4,16.739791666666665,827937.743,651666.9699,1699386.877,766827.9236,800772.6978
2021-11-24,3,0,25.6,14.7,18.587395833333336,831043.5691,658076.6449,1716482.781,767250.2986,796236.0346
2021-11-25,3,0,26.0,15.7,20.155104166666668,834237.641,639318.2239,1736426.572,783346.3783,802660.1408
2021-11-26,3,0,28.2,16.1,20.04010416666667,813168.3802,649201.0828,1735774.277,793965.4567,793251.7707
2021-11-27,3,1,27.3,16.1,20.17989583333333,726597.8969,622622.1978,1670946.927,661505.3873,597631.3865
2021-11-28,3,1,26.2,17.4,21.784375,671836.5867,553998.2515,1662953.899,659930.6903,479036.1041
2021-11-29,3,0,30.7,17.3,22.964479166666667,824938.053,608563.9428,1765164.748,819985.9252,799400.6949
2021-11-30,3,0,28.1,16.0,21.576874999999994,812507.888,627817.5618,1753185.189,812330.5746,814094.4698
2021-12-01,4,0,23.7,13.5,16.74375,808745.881,612607.5038,1686908.282,742996.9923,788170.9673
2021-12-02,4,0,24.3,12.6,17.068020833333332,807272.889,611664.1418,1699582.448,766214.4657,793715.3794
2021-12-03,4,0,24.8,10.5,16.583541666666665,800207.556,682684.5038,1685636.259,745186.8528,776854.2045
2021-12-04,4,1,24.9,10.4,17.428541666666668,708988.4389,639007.8767,1632445.17,629182.7915,600164.5015
2021-12-05,4,1,25.9,10.4,18.651874999999997,651440.8907,565557.5145,1628427.508,631967.5483,487056.3336
2021-12-06,4,0,27.0,13.1,19.3390625,794948.325,614056.1878,1728935.071,759152.8563,787237.8847
2021-12-07,4,0,26.3,14.0,19.263750000000005,816676.0911,658542.0117,1709263.882,759993.4664,801897.544
2021-12-08,4,0,26.7,13.8,19.754479166666666,807309.222,659709.1479,1714253.661,767755.03,804826.7754
2021-12-09,4,0,26.2,14.2,20.390104166666667,813469.529,666053.5648,1746142.804,784257.4217,811620.2124
2021-12-10,4,0,26.9,14.0,20.982500000000005,810632.2651,676839.3668,1744977.102,792880.7533,798217.8303
2021-12-11,4,1,28.3,15.9,21.039583333333333,719107.6247,606149.7427,1692315.493,681214.9582,618619.4064
2021-12-12,4,1,28.0,15.6,19.758541666666666,671405.8278,563892.7785,1662454.947,646903.2326,492685.9114
2021-12-13,4,0,26.3,15.7,18.683645833333333,813996.1841,636702.6407,1725126.492,761184.497,780488.0584
2021-12-14,4,0,27.5,14.2,20.278645833333336,810873.8249,682986.3978,1751979.719,790446.8769,811546.3651
2021-12-15,4,0,27.8,16.0,21.370729166666667,823446.12,676744.8967,1758098.716,814644.4389,801728.0479
2021-12-16,4,0,28.0,16.6,21.630625000000002,823131.3591,644862.9736,1767378.423,823973.7371,808930.3177
2021-12-17,4,0,28.4,13.4,18.895208333333333,816836.2349,674715.6167,1734901.052,785478.1214,786877.6678
2021-12-18,4,1,22.4,12.7,16.000416666666666,707581.5627,628183.4766,1647240.239,620240.0654,561219.5619
2021-12-19,4,1,24.3,12.8,17.735937500000002,639494.9337,561224.9335,1622032.219,623987.1096,460752.6166
2021-12-20,4,0,22.8,12.5,18.6875,786465.091,664410.5228,1714250.191,749695.7723,786988.5369
2021-12-21,4,0,25.3,16.2,18.73604166666667,797736.692,633236.6697,1738451.234,768773.8366,800028.1853
2021-12-22,4,0,26.7,15.9,18.663958333333333,812787.157,664988.6138,1728404.539,770514.5492,802950.9131
2021-12-23,4,0,27.0,16.3,20.0784375,819637.0251,641551.1408,1753201.475,780613.4897,797289.5078
2021-12-24,4,0,29.2,16.8,20.048229166666665,817134.9819,678510.4239,1741335.313,2998680.979,792902.1683
2021-12-25,4,1,23.8,12.6,17.281458333333333,716789.7058,638068.5205,1662798.263,634782.6033,604259.6727
2021-12-26,4,1,21.5,12.0,14.958958333333339,659625.1638,556763.8435,1618560.486,613143.3632,481637.99
2021-12-27,4,0,21.0,11.5,14.005312499999999,781606.4399,636913.5917,1679620.123,720484.7874,762682.7293
2021-12-28,4,0,24.1,12.9,17.03864583333333,801695.485,611619.9899,1696526.201,731007.3421,770079.9922
2021-12-29,4,0,26.1,13.7,18.171354166666667,779316.2959,637070.1559,1704217.213,739511.9404,749017.1004
2021-12-30,4,0,25.5,13.8,16.854687500000004,761652.6059,598380.2537,1670922.339,730319.5144,714592.7613
2021-12-31,4,0,24.3,12.4,16.429375,680815.8298,514463.4656,1610510.061,625825.9781,529078.7844
2022-01-01,4,1,26.5,12.9,17.569270833333334,652483.1908,510412.8425,1591781.719,608136.6842,448559.3274
2022-01-02,4,1,26.2,12.4,17.698541666666664,637254.2568,493629.8146,1606361.036,612193.6996,426794.8725
2022-01-03,4,0,26.6,13.4,18.58083333333333,782290.118,596405.4248,1702982.437,729046.7774,772238.638
2022-01-04,4,0,26.4,12.7,18.74041666666667,802023.17,628682.5798,1729189.569,748029.8404,798145.5749
2022-01-05,4,0,27.2,14.9,19.3271875,810114.2061,651786.0898,1733714.843,758276.7336,815859.7464
2022-01-06,4,0,25.6,13.8,17.67791666666667,802800.1571,642438.3969,1711525.1,744277.2244,805572.6104
2022-01-07,4,0,26.5,13.5,16.719583333333333,797637.7529,644510.9008,1684757.658,734851.9363,788281.5758
2022-01-08,4,1,24.7,14.0,17.122291666666666,759309.6179,617825.6127,1615342.754,622295.8947,618957.4223
2022-01-09,4,1,26.2,13.9,17.9378125,693297.3348,562715.2696,1597239.133,618012.8445,491835.5646
2022-01-10,4,0,25.7,13.6,17.936979166666667,802038.6711,646589.4548,1699154.521,728939.0883,775051.4788
2022-01-11,4,0,21.4,11.1,14.856770833333334,801131.275,655529.1788,1703272.595,719343.512,791564.5703
2022-01-12,4,0,21.4,10.0,14.011770833333335,804779.0459,645390.7408,1692933.1,715521.725,796606.0093
2022-01-13,4,0,25.7,10.7,14.6365625,802376.0289,627882.7258,1699288.05,712395.7824,790654.9873
2022-01-14,4,0,22.5,9.7,15.174583333333334,789352.3032,642014.4168,1698414.03,707126.3736,767678.8375
2022-01-15,4,1,26.1,13.1,17.367187499999996,749768.0649,617631.5768,1665598.427,610951.4518,606835.9527
2022-01-16,4,1,27.2,13.2,18.760386363645836,693549.9927,546017.3246,1649973.1,615582.5748,485475.5004
2022-01-17,4,0,25.6,14.8,17.940833333333337,792064.1289,655474.9137,1721000.904,722788.6484,785462.9188
2022-01-18,4,0,22.6,14.7,17.128854166666667,804174.4302,649241.7408,1717801.312,721510.5906,804450.2723
2022-01-19,4,0,25.5,14.8,17.610416666666666,799820.809,653373.6607,1724254.284,717419.6715,797932.4454
2022-01-20,4,0,25.7,13.5,18.097500000000004,805232.815,647910.4027,1729176.381,718069.4976,797107.5653
2022-01-21,4,0,25.2,14.5,17.915416666666665,808607.9701,647805.4888,1738649.288,722027.8492,798488.6973
2022-01-22,4,1,21.9,16.0,18.32635416666667,819813.7299,670511.9427,1708684.723,689624.2047,715137.9063
2022-01-23,4,1,27.3,16.1,19.501145833333332,737489.4308,553050.6416,1677271.411,619327.4504,520188.4834
2022-01-24,4,0,26.1,15.0,18.4521875,787862.342,593480.0397,1730617.627,716622.1449,786287.1244
2022-01-25,4,0,27.8,16.1,19.163645833333334,784114.0031,605891.4317,1746830.747,718801.4305,788436.8149
2022-01-26,4,0,27.0,16.6,20.495104166666668,798479.829,569500.1036,1761494.027,736470.5157,792955.485
2022-01-27,4,0,27.7,16.9,20.53427083333333,782826.3321,595379.4457,1759827.797,740965.3892,765450.6473
2022-01-28,4,0,23.7,16.5,19.009166666666665,733732.5119,540748.6938,1720644.151,709636.1116,681438.1969
2022-01-29,4,1,20.8,14.7,17.005625000000002,689904.4889,468482.3226,1652724.614,591441.8419,469158.4241
2022-01-30,4,1,22.8,10.6,14.608020833333333,636738.4337,430427.5617,1606728.119,560793.0992,389366.681
2022-01-31,4,0,21.9,10.5,15.713645833333334,609601.8418,394264.7395,1550422.883,531643.5809,323803.2051
2022-02-01,4,0,25.0,13.8,16.99833333333334,586920.9128,248003.8965,1530192.958,555571.4285,292232.1029
2022-02-02,4,0,26.0,14.5,17.538020833333334,586399.7537,281962.4207,1545971.881,572480.1261,300759.4587
2022-02-03,4,0,25.0,13.8,16.73,596084.7948,337554.0385,1557883.335,574946.0645,319243.5837
2022-02-04,4,0,25.0,12.0,15.8403125,636660.7739,373465.7004,1585484.064,578769.4063,367448.0492
2022-02-05,4,1,21.9,11.8,14.90854166666667,650550.9709,404269.2905,1595138.946,569452.4542,398864.6138
2022-02-06,4,1,23.7,11.5,15.584479166666668,650308.7367,424465.5435,1606122.517,575859.6152,385684.7978
2022-02-07,4,0,25.4,11.1,16.940937499999997,777968.8199,541827.2188,1723239.528,684179.7996,735861.8758
2022-02-08,4,0,26.0,13.2,16.658541666666665,800892.2119,574112.6437,1714164.526,682566.3862,776256.423
