date,season,holiday,max_temp,min_temp,mean_temp,Max_SthPres,Min_StnPres,Min_RH,Mean_StnPres,Mean_RH,Mean_Precp,Mean_WD,Mean_WDGust,Mean_WS,Mean_WSGust,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量
2019/04/02,1.0,0.0,27.8,14.6,20.509166666666665,1021.7,995.8,47.0,961.47,78.5,0.0,137.05,209.1,1.2199999999999998,6.415000000000001,821747.9429,587995.8537,1347542.888,787656.797,785023.5088
2019/04/03,1.0,0.0,30.8,16.9,21.195208333333333,1020.5,995.6,39.0,1062.3300000000002,456.2,0.3421052631578947,134.1,3906.05,1.655,7.478947368421053,822013.9831,585065.0438,1343725.963,797591.813,778656.3338
2019/04/04,1.0,0.0,28.6,18.0,22.504270833333337,1018.3,993.4,51.0,908.69,77.25,0.025,66.9,167.7,1.2549999999999997,6.33,737114.5488,562807.0498,1284967.804,679095.4847,542561.1976
2019/04/05,1.0,0.0,30.2,18.5,22.268229166666664,1016.3,991.1,48.0,755.95,62.26315789473684,0.075,99.55,145.65,1.24,5.735,661651.2909,499682.7137,1264616.801,646910.6556,435032.3725
2019/04/06,1.0,1.0,28.9,16.9,23.180416666666662,1015.4,990.8,45.0,1175.3166666666666,1388.157894736842,0.0,6111.55,55852.5,1.3055555555555556,6.6000000000000005,645814.017,481939.2097,1273406.125,676706.333,452226.2504
2019/04/07,1.0,1.0,30.3,19.2,24.65802083333333,1014.8,991.4,42.0,1006.6,410.7894736842105,0.0,186.95,14887.85,1.3400000000000003,7.578947368421051,648533.9298,485330.3147,1287694.511,688208.913,418313.2365
2019/04/08,1.0,0.0,31.3,19.9,25.518229166666668,1015.0,990.9,44.0,956.345,73.65,0.0,174.55,232.15,0.9549999999999998,5.580000000000001,829987.627,591915.5378,1395991.716,920429.312,808679.4088
2019/04/09,1.0,0.0,32.3,20.3,26.355,1013.8,989.2,10.0,854.675,67.25,0.0,142.0,185.95,1.4,8.049999999999999,843082.5881,608322.9188,1414844.864,972404.943,844343.4168
2019/04/10,1.0,0.0,33.4,18.9,25.3703125,1013.6,989.2,17.0,1005.7055555555556,886.05,0.3055555555555556,25107.65,24722.55,1.8833333333333333,9.372222222222222,842722.4142,603353.6579,1415502.221,984078.422,846057.4729
2019/04/11,1.0,0.0,30.9,16.9,22.87479166666667,1015.3,989.6,35.0,1005.67,83.0,8.925,72.65,189.3,1.6949999999999998,9.44,839672.7039,603604.1506,1399799.421,922596.134,830318.1148
2019/04/12,1.0,0.0,28.8,16.7,20.953125,1018.0,991.4,54.0,1009.4050000000004,77.63157894736842,0.425,119.15,145.5,2.205,8.790000000000001,813787.541,598788.24,1360480.182,843976.213,791913.0666
2019/04/13,1.0,1.0,30.1,16.9,22.340416666666663,1017.4,992.7,43.0,1009.1749999999998,83.6842105263158,2.9,104.15,154.1,1.23,7.435,737829.432,578954.4367,1307213.005,715047.8289,580610.0426
2019/04/14,1.0,1.0,30.8,18.2,23.57145833333333,1016.1,992.3,41.0,958.12,78.15789473684211,1.575,128.65,127.4,1.6350000000000002,7.489999999999999,689606.3329,551412.3998,1295958.669,701555.8719,461573.6232
2019/04/15,1.0,0.0,28.9,17.0,21.2640625,1017.9,991.8,51.0,1009.0499999999998,77.3157894736842,2.0,83.55,119.95,2.01,8.735000000000001,823842.274,618067.8818,1347762.712,823341.749,789150.5559
2019/04/16,1.0,0.0,25.4,17.1,20.297291666666663,1015.0,990.6,69.0,956.31,89.26315789473684,19.35,90.45,144.9,0.9249999999999998,5.554999999999999,825740.3131,586605.5828,1362181.978,821706.252,805402.3608
2019/04/17,1.0,0.0,30.0,18.0,22.774166666666662,1014.1,989.6,37.0,1056.6050000000002,513.1578947368421,0.2894736842105263,117.8,657.7,1.5299999999999998,7.473684210526316,862241.3439,619610.5469,1372868.48,853165.996,821860.3748
2019/04/18,1.0,0.0,30.9,17.2,24.616354166666664,1014.4,989.9,46.0,955.37,70.78947368421052,0.0,139.35,232.95,0.885,5.96,908901.6509,613545.8469,1392893.375,933398.091,865285.0457
2019/04/19,1.0,0.0,31.1,20.3,23.800729166666667,1011.7,987.3,48.0,953.775,82.63157894736842,28.625,85.5,201.55,1.0950000000000002,9.395,854628.5,672968.3259,1402573.473,911084.373,827058.9458
2019/04/20,1.0,1.0,32.5,20.7,24.917916666666663,1011.2,987.0,37.0,1053.5449999999998,471.8421052631579,8.605263157894736,103.0,14678.6,0.975,5.047368421052632,771552.2429,559423.8607,1332402.082,741920.7168,584569.1707
2019/04/21,1.0,1.0,30.5,20.9,25.08375,1011.2,988.2,51.0,1003.425,86.3157894736842,34.95,112.1,186.25,0.955,8.125,725475.4979,509477.8748,1320925.083,721860.2969,463330.1493
2019/04/22,1.0,0.0,32.7,21.9,26.680520833333333,1013.8,988.0,48.0,1003.97,83.42105263157895,5.1,159.85,237.3,1.2400000000000002,7.500000000000002,857628.409,637935.0089,1434962.893,987647.488,844479.7926
2019/04/23,1.0,0.0,33.5,22.9,27.68260416666667,1012.3,986.8,42.0,1004.085,77.89473684210526,0.0,207.0,223.95,1.4899999999999998,7.65,863862.2229,667117.6679,1444867.477,1033042.966,871960.5868
2019/04/24,1.0,0.0,34.1,22.7,27.47104166666666,1012.9,988.2,48.0,1003.645,79.57894736842105,0.0,184.6,224.3,1.4899999999999998,8.26,861257.315,641013.9349,1450944.76,1047190.604,876100.4127
2019/04/25,1.0,0.0,34.7,22.0,27.734895833333333,1011.3,987.7,34.0,1003.16,73.0,0.0,177.15,233.25,1.7100000000000002,9.59,861128.9709,640768.7829,1435728.972,1051617.818,868627.4648
2019/04/26,1.0,0.0,32.2,21.2,26.676770833333336,1016.3,989.0,45.0,1005.9199999999998,76.05263157894737,0.35,90.25,136.0,1.645,7.890000000000001,845138.5612,633786.3668,1438440.954,1029425.314,845639.5477
2019/04/27,1.0,1.0,31.3,21.0,25.02458333333333,1015.7,989.9,38.0,1007.81,83.57894736842105,9.5,109.85,104.95,2.01,8.61,738135.809,590245.9667,1359140.257,775971.126,596140.9887
2019/04/28,1.0,1.0,30.9,20.5,25.49770833333333,1016.0,991.2,48.0,1007.43,82.52631578947368,0.025,132.9,204.5,1.175,6.69,681105.6088,522447.4058,1324797.929,748374.4389,467772.6535
2019/04/29,1.0,0.0,32.8,21.3,26.88927083333333,1014.2,988.7,43.0,1005.26,77.63157894736842,0.0,201.25,250.55,1.09,6.7,842176.6081,660551.5619,1428498.201,1025198.395,836622.5998
2019/04/30,1.0,0.0,32.9,22.3,27.311875000000004,1010.6,985.8,43.0,851.675,65.36842105263158,0.075,169.6,191.2,1.45,7.4449999999999985,859200.7989,595726.4308,1447585.995,1054249.043,852150.4637
2019/05/01,1.0,0.0,29.5,18.5,22.411458333333336,1013.2,986.1,56.0,1059.3666666666668,1315.3157894736842,48.44444444444444,2291.0,2800.25,1.65,8.252941176470587,744754.0628,564686.8637,1353158.621,834337.3118,588639.1305
2019/05/02,1.0,0.0,27.6,17.0,20.620416666666674,1015.6,988.4,49.0,1006.875,85.15789473684211,15.425,147.2,161.85,1.605,7.869999999999999,797445.7681,608159.8498,1338943.445,869800.072,786322.8768
2019/05/03,1.0,0.0,27.3,16.9,21.873124999999995,1016.4,990.6,10.0,1008.395,76.42105263157895,2.675,102.85,103.6,1.775,8.385000000000002,774661.9589,616308.4749,1339499.858,855178.33,769337.8867
2019/05/04,1.0,1.0,28.8,18.0,22.862916666666663,1015.8,991.2,38.0,957.62,75.36842105263158,1.675,105.05,167.4,1.34,6.109999999999999,693958.9399,559249.5119,1294023.646,713265.088,561452.5255
2019/05/05,1.0,1.0,29.1,18.9,23.98604166666667,1013.6,987.7,41.0,952.3736842105264,445.9473684210527,1.0,596.6,665.9,1.1473684210526316,5.5,658828.3848,532321.9418,1275787.442,699360.3739,444669.1253
2019/05/06,1.0,0.0,24.5,17.8,21.100625,1012.7,987.3,61.0,1054.7900000000002,452.1875,22.605263157894736,85.65,565.3,1.7950000000000004,7.915789473684209,783305.4192,623343.8758,1344971.61,851877.249,780547.1467
2019/05/07,1.0,0.0,26.4,16.9,19.866041666666668,1013.8,987.3,69.0,1005.13,88.6842105263158,6.275,103.55,128.5,2.025,8.265000000000002,788912.383,641379.8218,1330098.41,826836.395,794751.3728
2019/05/08,1.0,0.0,29.0,17.5,21.736979166666668,1011.7,987.3,59.0,953.565,84.95,0.775,131.45,183.05,1.1700000000000002,5.94,805240.5319,603153.9049,1340324.372,841655.744,783905.1896
2019/05/09,1.0,0.0,30.1,19.2,22.45989583333333,1010.6,986.4,58.0,1053.34,491.45,8.552631578947368,106.8,3924.45,1.37,6.231578947368421,817296.2431,620724.2678,1367676.65,867697.572,813460.6647
2019/05/10,1.0,0.0,29.6,18.9,23.4609375,1011.5,987.9,62.0,1004.0649999999998,86.15,3.325,53.35,133.95,1.54,7.025,822743.1661,638397.3328,1383872.672,882845.639,811607.0358
2019/05/11,1.0,1.0,32.3,19.3,24.880000000000003,1013.3,989.0,52.0,1005.4,83.45,0.225,118.45,147.85,1.6149999999999995,7.805,721428.9609,624325.8927,1336521.364,750475.2649,572432.7176
2019/05/12,1.0,1.0,33.6,20.2,26.479166666666668,1012.5,989.3,51.0,1005.135,81.9,0.925,131.65,213.3,1.385,7.695000000000002,666948.7049,526375.1956,1312947.82,750514.7229,460762.3594
2019/05/13,1.0,0.0,32.7,22.4,27.29375,1012.6,988.9,42.0,954.045,73.8,0.15,153.05,218.95,1.025,6.855,829899.5781,601912.2557,1408662.613,1011548.625,847647.3487
2019/05/14,1.0,0.0,33.9,22.3,27.316250000000004,1011.4,988.6,48.0,1003.815,405.15,0.0,167.25,13692.1,1.255,6.431578947368422,835959.9811,622998.0318,1432183.662,1050584.096,876760.3878
2019/05/15,1.0,0.0,32.7,23.3,27.3778125,1012.0,988.4,55.0,1003.97,83.1,4.075,102.4,217.05,0.8799999999999999,7.115,834503.9101,634159.3877,1430667.972,1041108.625,877635.1558
2019/05/16,1.0,0.0,32.8,22.8,28.1640625,1010.0,986.1,52.0,901.235,74.1,1.325,171.45,209.0,1.4,7.1850000000000005,840940.606,605561.5859,1438737.939,1070903.954,882402.4468
2019/05/17,1.0,0.0,31.6,23.1,27.089166666666664,1007.8,985.1,59.0,1052.7736842105264,866.65,53.05555555555556,9582.75,28585.85,1.5421052631578946,8.644444444444446,819464.9109,592551.782,1428112.35,1020210.389,850675.7498
2019/05/18,1.0,1.0,31.5,23.0,27.4365625,1008.4,985.1,60.0,1000.115,88.95,16.55263157894737,213.35,232.9,1.85,9.52,769256.596,587337.7097,1378961.365,850753.922,623461.3977
2019/05/19,1.0,1.0,33.8,22.6,28.6459375,1009.8,987.0,48.0,1001.7900000000002,81.65,3.0,196.75,235.4,1.6650000000000005,9.175,716474.3579,539180.5747,1341569.236,807593.2579,499603.5314
2019/05/20,1.0,0.0,31.1,20.6,24.9103125,1011.6,986.4,64.0,1002.715,88.63157894736842,54.15,76.7,154.05,1.6949999999999998,11.574999999999998,838070.604,567525.0318,1422208.44,1022812.543,840054.2459
2019/05/21,1.0,0.0,29.4,19.4,23.52552083333333,1012.5,988.3,33.0,1004.6399999999998,71.05555555555556,0.7,110.9,148.75,1.575,7.735000000000001,812310.6592,613315.9937,1368993.135,920325.989,819654.3567
2019/05/22,1.0,0.0,30.2,18.9,24.095104166666665,1011.3,988.6,44.0,954.025,70.9,1.075,85.65,195.05,0.985,4.865,822107.883,606636.3268,1381649.294,919799.333,828979.5417
2019/05/23,1.0,0.0,29.9,19.7,23.84145833333333,1013.3,989.6,57.0,1005.61,371.7,7.447368421052632,94.15,565.95,1.105,5.752631578947368,820735.451,611787.6528,1394933.465,926227.569,825166.2617
2019/05/24,1.0,0.0,32.6,20.9,26.147812500000004,1013.8,990.5,45.0,1006.2149999999998,78.8,1.625,133.7,230.25,1.245,7.254999999999998,827520.6409,601030.9918,1415632.584,991327.906,836966.9358
2019/05/25,1.0,1.0,33.5,21.7,26.63614583333333,1012.9,989.6,43.0,954.84,72.05,0.2,109.2,222.7,1.025,5.745000000000001,748596.7039,581574.7197,1348310.671,800817.4128,580469.5927
2019/05/26,1.0,1.0,33.3,20.7,27.319791666666667,1011.7,988.3,42.0,1004.205,74.4,0.0,176.05,252.45,0.955,6.2250000000000005,701688.5348,510748.7917,1321467.121,773011.843,462267.1321
2019/05/27,1.0,0.0,31.7,22.7,26.993229166666666,1011.0,988.3,51.0,953.435,79.9,14.975,97.95,200.3,0.845,6.775,833214.1181,637265.5017,1431072.049,1038206.552,834647.7539
2019/05/28,1.0,0.0,31.5,20.2,25.19895833333333,1012.0,988.6,60.0,1004.37,89.9,30.6,83.4,127.7,1.36,7.209999999999999,833539.927,632608.5727,1426245.955,1011906.21,859888.6767
2019/05/29,1.0,0.0,30.2,19.6,23.64708333333333,1012.3,988.4,53.0,1005.195,78.95,0.575,88.45,153.4,1.69,7.665000000000002,825131.33,636686.4488,1387679.305,935946.381,827935.6579
2019/05/30,1.0,0.0,31.1,19.1,25.792604166666667,1011.9,988.3,54.0,803.765,63.9,0.525,78.5,187.0,0.945,5.295,881964.7792,612386.921,1423106.448,1003587.976,847686.873
2019/05/31,1.0,0.0,33.1,22.3,27.506875,1010.7,987.7,52.0,1063.0352941176473,1574.3,1.59375,21282.55,29854.1,1.241176470588235,7.987500000000001,872555.2279,608870.0609,1432162.596,1052700.305,849462.8927
2019/06/01,2.0,1.0,32.8,23.7,27.364375000000003,2003.8,986.4,54.0,852.3650000000001,72.7,10.4,121.05,164.4,0.975,5.970000000000001,755119.0009,631987.9898,1372214.12,832677.123,602460.2216
2019/06/02,2.0,1.0,34.5,24.0,28.843541666666663,2000.4,986.4,42.0,1159.4263157894736,478.15,2.6578947368421053,13264.65,42192.0,2.115789473684211,9.605882352941176,665134.6398,544451.8987,1342145.509,807894.9449,467300.4263
2019/06/03,2.0,0.0,33.6,23.8,28.48354166666666,2002.2,987.9,38.0,1052.1,79.35,0.45,182.05,257.65,1.485,8.279999999999998,815742.8662,631642.1169,1443507.965,1067155.247,848055.8558
2019/06/04,2.0,0.0,31.4,23.2,26.7834375,2006.2,988.0,54.0,1053.7100000000005,87.85,19.35,142.4,181.25,1.035,7.275,828895.7749,616065.4338,1438734.227,1039592.431,861872.4849
2019/06/05,2.0,0.0,33.4,22.3,28.311979166666667,2008.2,989.6,46.0,1055.19,81.65,3.45,160.55,245.1,1.06,7.105,821311.7231,643636.1339,1454942.537,1085827.996,872656.2739
2019/06/06,2.0,0.0,34.5,23.2,29.1903125,2008.2,989.9,45.0,1055.37,81.45,0.35,168.55,253.8,1.595,9.2,825262.8159,643840.7759,1476148.403,1122713.38,869760.0969
2019/06/07,2.0,0.0,34.7,23.6,29.361979166666668,2007.2,990.1,43.0,1054.87,81.3,0.075,156.4,212.55,1.565,8.79,739655.885,587719.4995,1376618.065,820613.635,556310.8474
2019/06/08,2.0,1.0,34.0,23.3,29.10875,2004.4,987.1,46.0,1052.6,79.9,0.0,205.95,270.35,1.4249999999999998,8.434999999999999,671554.7699,504584.9968,1355396.181,821610.584,507335.4024
2019/06/09,2.0,1.0,33.9,23.7,29.505104166666666,1996.0,985.5,41.0,1049.63,74.5,0.425,201.95,247.9,1.89,10.330000000000002,650527.5339,490540.8347,1338168.467,812878.3408,440367.4623
2019/06/10,2.0,0.0,33.6,23.8,27.51260416666667,1994.4,984.5,45.0,998.31,78.9,19.275,126.0,229.9,1.4300000000000002,8.459999999999999,796517.6991,592413.2449,1433560.901,1090545.609,841302.2939
2019/06/11,2.0,0.0,30.3,22.1,25.147291666666668,2001.4,982.9,68.0,1099.43,530.2631578947369,80.75,99.35,11433.45,1.255,7.436842105263159,804112.851,625672.8748,1458635.81,1036034.099,847203.8796
2019/06/12,2.0,0.0,31.1,21.7,24.502604166666664,2001.6,986.0,61.0,1051.245,97.27777777777776,52.225,92.9,126.2,1.07,6.195,805845.1151,614982.8128,1450393.467,990206.879,835859.1597
2019/06/13,2.0,0.0,32.8,21.8,25.740312499999995,1997.4,982.1,58.0,848.1700000000001,77.73684210526316,31.4,108.3,152.2,0.8150000000000001,6.174999999999999,806271.5342,620305.1479,1468235.621,999251.672,845150.7178
2019/06/14,2.0,0.0,30.8,21.9,25.080833333333334,1996.8,980.7,66.0,1163.0055555555557,2000.157894736842,64.5,310.2,36714.55,1.3888888888888888,8.706249999999999,800232.901,645720.6508,1443152.289,972361.246,812554.9457
2019/06/15,2.0,1.0,33.0,20.7,26.31864583333333,2001.2,983.5,32.0,1050.12,75.10526315789474,0.05,144.45,168.05,1.59,9.579999999999998,729130.7239,558001.6627,1368213.897,801739.4249,591443.2807
2019/06/16,2.0,1.0,33.6,19.8,27.51885416666667,2004.6,985.5,39.0,1051.88,76.15789473684211,1.325,164.6,222.95,1.2399999999999998,7.595000000000001,669385.7519,514406.6187,1359286.363,791621.2459,466435.6103
2019/06/17,2.0,0.0,34.0,23.1,28.2690625,2008.8,989.0,47.0,1004.175,78.65,5.5,112.5,216.5,0.965,7.534999999999999,800202.9519,588555.2578,1479921.403,1065690.377,843654.6848
2019/06/18,2.0,0.0,35.1,23.9,29.33604166666667,2007.0,989.8,42.0,753.36,57.68421052631579,0.275,112.9,161.05,0.7999999999999998,5.160000000000001,813171.9501,632034.1178,1502468.668,1103992.103,866511.0607
2019/06/19,2.0,0.0,35.2,24.2,30.070416666666667,2002.8,987.3,49.0,1238.7117647058822,1701.5263157894738,0.0,33958.85,79966.35,2.170588235294117,8.321428571428571,822277.2489,604667.5797,1504617.849,1126941.311,882146.2137
2019/06/20,2.0,0.0,35.8,24.6,30.07020833333333,1999.4,986.5,43.0,1050.85,77.1,0.0,198.4,258.15,1.83,9.090000000000002,825086.559,638270.192,1506628.191,1141522.213,886257.8359
2019/06/21,2.0,0.0,35.5,24.5,30.234270833333333,1996.0,985.8,40.0,1049.615,73.95,0.0,213.2,259.35,2.08,10.135000000000002,811694.6971,587539.0018,1496848.471,1138722.277,863317.9197
2019/06/22,2.0,1.0,33.9,25.3,29.581250000000004,1993.8,984.2,44.0,998.605,72.55,1.85,208.3,235.05,1.7049999999999996,7.870000000000002,721955.376,589676.3237,1418651.331,873264.388,615280.3776
2019/06/23,2.0,1.0,32.6,23.4,26.862916666666667,2001.2,983.9,54.0,1052.3736842105263,432.65,38.18421052631579,10052.95,10949.7,1.3105263157894735,10.08421052631579,667127.2369,521017.5826,1391506.33,791550.9068,481827.1774
2019/06/24,2.0,0.0,33.7,22.8,25.80770833333333,2005.8,986.0,56.0,1052.935,95.8,19.675,73.9,152.5,0.93,6.180000000000001,780954.0869,571620.8609,1456237.928,1003755.669,822206.3178
2019/06/25,2.0,0.0,34.2,23.3,27.034166666666664,2004.6,987.1,43.0,952.0499999999998,79.45,18.45,124.1,193.8,0.915,9.645,791826.64,612052.453,1506062.049,1045958.911,854923.7097
2019/06/26,2.0,0.0,31.8,23.4,26.98104166666667,1999.0,983.5,53.0,900.2550000000001,436.35,2.6842105263157894,100.95,4691.5,1.02,8.636842105263158,781952.2,588925.8627,1509562.328,1031314.911,845407.0758
2019/06/27,2.0,0.0,34.0,24.0,28.090520833333336,1992.4,981.9,45.0,1219.5333333333335,1374.95,10.11111111111111,8618.6,60981.85,1.4833333333333334,9.76,780372.7981,577286.6909,1516565.977,1060955.952,848856.8927
2019/06/28,2.0,0.0,35.5,24.5,29.648333333333333,1992.6,982.3,45.0,1047.395,81.1,3.25,187.1,271.45,1.395,8.595,788173.234,589582.4358,1501492.871,1077975.643,832812.8158
2019/06/29,2.0,1.0,34.5,25.4,29.52052083333333,1993.0,982.3,47.0,1047.0049999999997,85.3,7.35,152.95,197.5,1.26,7.504999999999998,701683.977,536165.1757,1421126.327,864868.723,601113.1377
2019/06/30,2.0,1.0,34.3,24.8,29.64984375,1995.2,982.6,21.0,1047.535,83.0,6.275,123.4,178.85,1.4949999999999997,8.615,646148.1347,489108.6155,1397945.78,838041.095,461694.2725
2019/07/01,2.0,0.0,34.7,24.8,29.848541666666662,1004.9,981.7,45.0,947.47,73.85,3.2,97.55,169.25,1.4,7.410000000000001,786017.24,574634.6838,1500424.961,1079918.181,841903.4737
2019/07/02,2.0,0.0,35.2,25.1,28.4465625,1007.3,980.4,52.0,948.1,79.75,45.475,112.65,161.9,1.81,10.07,809487.7043,542495.3269,1500856.355,1082640.436,871989.5407
2019/07/03,2.0,0.0,33.2,24.3,27.63135416666667,1011.2,986.8,51.0,952.65,80.1,31.625,120.85,179.4,1.555,9.985,804358.5159,563019.7829,1484287.381,1045300.386,866255.0218
2019/07/04,2.0,0.0,34.4,23.9,29.047083333333337,1010.3,988.0,47.0,902.575,70.1,1.95,164.7,217.4,1.3850000000000002,7.689999999999999,821501.861,587275.8948,1492646.821,1052367.796,873463.8797
2019/07/05,2.0,0.0,35.2,24.4,29.09145833333333,1008.5,984.6,39.0,800.45,61.55,8.925,135.25,186.85,1.495,7.894999999999999,811499.6051,589938.9158,1478598.373,1031137.977,850199.5736
2019/07/06,2.0,1.0,33.4,23.8,28.910416666666663,1006.0,983.8,47.0,998.8352941176472,1281.6,5.46875,33826.85,45866.45,1.8882352941176472,8.668750000000001,710170.3308,581260.3808,1412143.26,837909.28,594125.8566
2019/07/07,2.0,1.0,35.9,24.2,29.661145833333336,1008.5,985.1,39.0,949.93,71.8,3.225,167.5,215.1,1.905,9.27,657906.1178,515881.1976,1393239.273,826714.926,477378.3315
2019/07/08,2.0,0.0,34.4,24.5,29.35052083333333,1008.7,986.7,46.0,951.145,75.2,6.45,155.95,229.75,1.7000000000000004,8.54,802574.097,594658.5728,1501571.477,1068081.34,851414.7189
2019/07/09,2.0,0.0,35.4,24.3,28.97520833333333,1008.8,983.6,39.0,899.025,71.15,17.25,148.05,206.6,1.73,8.87,810604.2379,638644.1709,1490902.431,1062726.317,864379.0286
2019/07/10,2.0,0.0,36.0,24.5,29.20854166666667,1009.1,984.2,41.0,999.36,364.15,25.81578947368421,159.25,1477.3,2.145,10.673684210526313,816587.65,643393.3518,1505343.705,1081838.667,879639.9268
2019/07/11,2.0,0.0,34.4,24.5,28.380104166666666,1011.4,987.6,46.0,953.565,77.9,15.575,138.3,207.3,1.33,8.445,809742.9141,648770.8958,1497735.261,1069286.764,871819.8377
2019/07/12,2.0,0.0,35.1,24.6,29.187187500000004,1011.2,987.6,46.0,752.775,59.55,4.0,112.1,149.4,1.06,5.699999999999999,814550.521,635474.0988,1512140.332,1065878.346,871542.8189
2019/07/13,2.0,1.0,36.5,24.1,30.1015625,1009.0,985.5,41.0,947.8789473684212,455.2,2.3684210526315788,11153.9,35527.65,2.036842105263158,6.864705882352941,723749.52,574085.8166,1425927.408,862041.107,608193.8907
2019/07/14,2.0,1.0,35.9,24.1,30.018854166666664,1006.9,984.6,40.0,1052.1789473684212,1045.45,0.0,9266.2,38085.8,2.042105263157895,8.547058823529412,663573.4369,521187.8688,1402737.915,837947.09,477022.1815
2019/07/15,2.0,0.0,35.6,25.3,30.045104166666665,1007.0,984.9,45.0,949.935,72.6,0.45,148.05,232.4,1.105,6.529999999999999,814736.4762,566878.3128,1502583.781,1096950.882,864155.4378
2019/07/16,2.0,0.0,37.3,25.4,30.148124999999997,1006.6,982.7,38.0,949.155,71.85,0.0,117.05,199.95,1.535,8.014999999999999,837337.2281,604945.765,1508911.798,1113402.774,887422.6216
2019/07/17,2.0,0.0,36.9,25.2,30.3275,1004.4,974.7,45.0,745.3200000000002,59.5,0.975,72.35,146.1,1.425,6.4300000000000015,832790.9791,601940.7337,1522564.061,1126198.456,899895.0437
2019/07/18,2.0,0.0,33.7,25.4,28.7465625,1001.8,975.7,52.0,991.405,81.9,12.25,94.9,787.85,1.88,8.444444444444445,837208.787,604741.6408,1515510.555,1103522.314,891484.4538
2019/07/19,2.0,0.0,33.9,23.0,28.6890625,1005.5,976.6,57.0,994.827777777778,1329.25,42.23529411764706,7403.25,28046.8,1.572222222222222,7.64705882352941,830320.7281,595273.245,1513534.372,1079841.547,871296.2288
2019/07/20,2.0,1.0,36.7,23.7,28.58750000000001,1008.7,984.6,43.0,950.22,75.84210526315789,12.15,133.9,189.75,1.4899999999999998,8.640000000000002,719653.4448,560807.6077,1422240.55,850745.488,619509.1987
2019/07/21,2.0,1.0,35.8,24.2,28.58572916666667,1009.5,986.5,39.0,951.635,74.2,8.725,120.7,195.55,1.255,8.319999999999999,662575.066,527735.7288,1388792.03,808752.7649,480984.8284
2019/07/22,2.0,0.0,35.0,24.2,27.813125000000003,1008.5,985.8,47.0,951.62,76.55,14.3,120.75,201.1,1.285,8.389999999999999,806949.7671,571127.5837,1489813.119,1058672.936,854450.9707
2019/07/23,2.0,0.0,33.2,23.2,28.025,1008.4,986.3,45.0,901.765,72.05,6.575,128.35,183.5,1.11,6.775,812189.004,630176.4869,1499382.503,1065580.405,880167.5209
2019/07/24,2.0,0.0,34.6,23.5,28.94625,1009.2,986.8,47.0,949.7894736842104,474.8,0.6578947368421053,4588.1,5163.1,1.2789473684210526,7.121052631578948,826909.3931,616184.1998,1509082.836,1076012.034,884532.725
2019/07/25,2.0,0.0,34.7,24.4,29.54125,1010.1,987.7,47.0,952.68,74.0,0.0,153.05,220.5,1.25,7.014999999999999,833333.5122,600910.4998,1510989.313,1090224.339,893512.6309
2019/07/26,2.0,0.0,35.7,25.0,29.719479166666662,1008.4,985.4,47.0,951.075,74.25,2.825,161.0,200.7,1.26,7.08,832407.0602,604417.2678,1519958.913,1087504.01,873584.1358
2019/07/27,2.0,1.0,35.5,24.1,28.64239583333333,1008.5,985.5,43.0,951.145,76.5,7.275,127.45,207.8,1.1650000000000005,6.974999999999999,732871.7649,588936.1777,1423260.164,867554.213,613957.5486
2019/07/28,2.0,1.0,34.2,23.3,28.42791666666667,1010.0,986.0,46.0,952.455,76.35,5.6,78.45,153.4,1.0399999999999998,6.265,673774.0158,514465.3256,1396063.323,823390.364,479280.7564
2019/07/29,2.0,0.0,35.5,24.2,29.581666666666667,1009.5,986.7,45.0,952.4599999999998,72.7,0.025,104.9,219.7,1.2,6.49,808747.4611,571678.3226,1505498.023,1086775.925,861821.7188
2019/07/30,2.0,0.0,36.0,24.9,29.933750000000003,1008.8,985.7,44.0,851.115,65.85,0.225,133.35,181.5,1.06,5.83,820212.0383,587387.6169,1514286.84,1108445.453,893373.7258
2019/07/31,2.0,0.0,36.1,25.0,30.09239583333333,1007.9,985.1,43.0,1000.8789473684212,760.15,0.5277777777777778,408.35,16304.0,1.4263157894736844,6.994444444444445,837156.6701,585035.5918,1516627.73,1107500.455,884231.1748
2019/08/01,2.0,0.0,36.1,22.6,29.130937500000005,1007.9,986.0,41.0,1001.105,76.65,12.175,102.95,147.55,1.225,8.77,836911.0401,627635.5159,1512943.478,1099978.324,886583.4738
2019/08/02,2.0,0.0,36.3,23.7,28.534375,1007.2,983.8,40.0,799.615,62.65,7.9,62.3,144.6,1.0550000000000002,7.1,818407.7139,601803.6437,1500989.699,1078612.939,867512.0808
2019/08/03,2.0,1.0,35.9,23.0,28.85802083333333,1004.3,981.7,43.0,945.7315789473683,417.8,2.631578947368421,360.3,227.7,1.4263157894736842,7.410526315789474,710608.7849,574224.4667,1420814.429,848845.446,601916.5836
2019/08/04,2.0,1.0,37.6,24.5,29.918125,1002.6,981.3,43.0,1052.0055555555557,1176.8,1.0555555555555556,5917.8,2262.35,1.5833333333333333,7.517647058823529,657033.9288,532901.9727,1408421.171,831606.0649,482352.4402
2019/08/05,2.0,0.0,35.6,25.3,29.723020833333333,1003.4,980.8,50.0,1046.365,399.1,2.8684210526315788,111.15,664.1,1.6949999999999998,7.736842105263157,819081.7011,599008.6779,1513081.812,1116225.962,865031.6698
